cnt,title,description,link,pDate
62,[참성단] 다섯 쌍둥이,"딱한 사정을 알게 된 <b>이길여</b> 당시 원장(가천길재단 회장)은 병원비를 받지 않았다. 산모와 아이들이 퇴원할 즈음, 이 원장은 &quot;아이들이 자라서 대학에 입학하면 등록금을 대줄 테니 연락해 달라&quot;고 했다.2006년 어느 날... ",http://www.kyeongin.com/main/view.php?key=20220414010002780,2022-04-14 19:20:00
63,"코로나19 확진 외국인 산모, 국경 없는 온정에 무사히 출산",가천메디컬라이온스클럽은 2020년 <b>이길여</b> 가천대 총장이 국제라이온스협회가 수여하는 '인도주의상'을 수상하며 받은 상금 3억 원을 가천대 길병원에 봉사 기금으로 기탁한 것을 계기로 창단한 봉사조직이다. A씨는 지난... ,http://www.joongboo.com/news/articleView.html?idxno=363535201,2022-04-11 16:40:00
64,"가천대, 지멘스와 미래 모빌리티 분야 인재 육성 위한 MOU 체결",가천대학교(총장 <b>이길여</b>)는 7일 대학 가천관에서 시스템 소프트웨어 개발 및 공급기업인 지멘스 디지털 인더스트리 소프트웨어와 자율 주행 시스템 및 스마트 모빌리티 융합인재 양성을 위한 산학협력협약(MOU)을... ,http://www.kyosu.net/news/articleView.html?idxno=87303,2022-04-11 11:38:00
65,"코로나19 확진 베트남 이주여성, 길병원서 아들 순산 감사 메시지","가천메디컬라이온스클럽은 2020년 <b>이길여</b> 가천대 총장이 국제라이온스협회가 수여하는 인도주의상을... 다행&quot;이라며 &quot;<b>이길여</b> 총장님께서 박애와 봉사, 애국 설립 이념 실천으로 받은 상금이 이렇게 또 다른 사랑을... ",http://www.incheonilbo.com/news/articleView.html?idxno=1139069,2022-04-10 17:36:00
66,"가천대 길병원, 코로나 확진 외국인 산모 '가천라이온스' 치료비 지원 받아 무...","가천메디컬라이온스클럽은, 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 '인도주의상'을... 다행이고, <b>이길여</b> 총장님께서 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또다른 사랑을... ",http://www.thefirstmedia.net/news/articleView.html?idxno=91587,2022-04-07 21:40:00
67,"고려대 메디사이언스파크, 항암신약 GMP 시설 조성 완료 外","가천메디컬라이온스클럽은, 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 '인도주의상'을... 다행이고, <b>이길여</b> 총장이 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또다른 사랑을... ",http://www.newsmp.com/news/articleView.html?idxno=222591,2022-04-07 21:04:00
68,"가천대, 스마트 모빌리티 인재 육성 집중",가천대학교(총장·<b>이길여</b>)는 7일 대학 가천관에서 시스템 소프트웨어 개발 및 공급기업인 지멘스 디지털 인더스트리 소프트웨어와 자율 주행 시스템 및 스마트 모빌리티 융합인재 양성을 위한 산학협력협약(MOU)을... ,http://www.kyeongin.com/main/view.php?key=20220407010001325,2022-04-07 19:52:00
69,"가천대, 지멘스와 미래 모빌리티 분야 인재 육성 위한 업무협약 체결",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 시스템 소프트웨어 개발·공급기업인 지멘스 디지털 인더스트리 소프트웨어와 자율 주행 시스템·스마트 모빌리티 융합인재 양성을 위한 산학협력 협약을 7일 체결했다.... ,http://news.unn.net/news/articleView.html?idxno=526503,2022-04-07 18:16:00
70,"코로나 확진 외국인, 가천라이온스 지원 받아 무사히 출산","가천메디컬라이온스클럽은, 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 '인도주의상'을... 다행이고, <b>이길여</b> 총장님께서 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또 다른 사랑을... ",http://www.bosa.co.kr/news/articleView.html?idxno=2171414,2022-04-07 16:48:00
71,"가천대, 지멘스와 미래 모빌리티 분야 인재 육성 협약",가천대(총장 <b>이길여</b>)는 7일 대학 가천관에서 시스템 소프트웨어 개발 및 공급기업인 지멘스 디지털 인더스트리 소프트웨어와 자율 주행 시스템 및 스마트 모빌리티 융합인재 양성을 위한 산학협력협약(MOU)을 체결했다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001974645,2022-04-07 15:02:00
72,"코로나 확진 외국인 산모, 길병원서 무사히 출산","박국양 가천메디컬라이온스클럽 단장은 “언어, 치료비 등 여러 어려움을 겪는 코로나19 산모가 무사히 출산을 하게 돼 다행&quot;이라며 &quot;<b>이길여</b> 총장님께서 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게... ",http://www.dailymedi.com/detail.php?number=882484&thread=22r02,2022-04-07 11:46:00
73,"코로나 확진 베트남 이주여성, 가천대 길병원서 무사 출산… 치료비도 지원",길병원은 또 설립자인 가천대 <b>이길여</b> 총장이 2020년 국제라이온스협회가 수여하는 '인도주의상'을 수상하며... 이 클럽은 가천대 길병원 설립자인 가천대 <b>이길여</b> 총장이 2020년 국제라이온스협회가 수여하는 '인도주의상... ,http://www.kyeongin.com/main/view.php?key=20220407010001271,2022-04-07 11:34:00
74,"가천대 길병원, 코로나 확진 외국인 산모 치료비 지원","가천메디컬라이온스클럽은, 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 ‘인도주의상’을... 다행이고, <b>이길여</b> 총장님께서 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또다른 사랑을... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1536573,2022-04-07 10:58:00
75,"확진 이주여성, 가천라이온스 치료비 지원으로 득남","가천메디컬라이온스클럽은 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 인도주의상 상금... 다행이고, <b>이길여</b> 총장이 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또다른 사랑을 실천하는... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0011108663,2022-04-07 10:48:00
76,"코로나 확진 이주여성, 병원 치료비 지원 받아 출산","가천메디컬라이온스클럽은 2020년 가천대 <b>이길여</b> 총장이 국제라이온스협회가 수여하는 '인도주의상'을... 다행이고, <b>이길여</b> 총장님께서 박애, 봉사, 애국의 설립 이념 실천으로 받은 상금이 이렇게 또다른 사랑을 실천하는... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=076&aid=0003850484,2022-04-07 10:33:00
77,"인천청소년활동진흥센터, 청소년활동·교육 현장 지도자 네트워크 간담회",인천청소년활동진흥센터는 청소년활동진흥법 제7조에 의거해 지역 내 청소년활동 진흥을 목적으로 설치한 국가청소년활동정책수행기관으로서 가천미추홀청소년봉사단(총재 <b>이길여</b>)에서 수탁해 운영하고 있다.... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1536203,2022-04-06 14:12:00
78,"가천대 '해오름달', 에어팟 케이스·키링 제작해 수익금 태청야학에 기부","(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 사회문제 해결 창업동아리 '해오름달' 팀이 한글을 배우는 어르신들의 손글씨를 딴 에어팟케이스, 키링을 제작하고 소셜펀딩으로 판매해 수익금 50만 원을 태청야학에... ",http://news.unn.net/news/articleView.html?idxno=526324,2022-04-05 14:02:00
79,"가천대, 산업통상자원부 '창의융합형 공학인재 양성지원사업' 선정","가천대 전경 (사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 공학교육혁신센터는 산업통상자원부, 한국산업기술진흥원(KIAT)이 주관하는 2022년도 창의융합형 공학인재양성 지원사업에 선정돼 2027년까지 6년간 9억 원의... ",http://news.unn.net/news/articleView.html?idxno=526293,2022-04-04 17:36:00
80,가천대학교 공학교육혁신센터. 정부 주관 공학인재양성 사업 선정,가천대학교 전경./가천대학교 제공 가천대학교(총장·<b>이길여</b>) 공학교육혁신센터가 산업통상자원부·한국산업기술진흥원(KIAT) 주관 '2022년도 창의융합형 공학인재양성 지원사업'에 선정돼 2027년까지 6년간 9억원의... ,http://www.kyeongin.com/main/view.php?key=20220404010000486,2022-04-04 14:46:00
81,가천대 비교과 통합관리 프로그램 '윈드' 운영,"가천대학교(총장 <b>이길여</b>)가 학생들의 교내 공모전, 봉사활동, 동아리 등 교과 이외의 비교과활동을 장려하기 위해 통합관리 시스템을 구축하고 마일리지 장학금 제도를 운영해 학생들의 호응을 받고 있다. 가천대... ",http://www.kyosu.net/news/articleView.html?idxno=86802,2022-03-31 14:34:00
82,"가천대, 비교과 통합관리 프로그램 '윈드' 운영","(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)가 학생들의 교내 공모전, 봉사활동, 동아리 등 교과 이외의 비교과활동을 장려하기 위해 통합관리 시스템을 구축하고 마일리지 장학금 제도를 운영해 학생들의 호응을... ",http://news.unn.net/news/articleView.html?idxno=526156,2022-03-31 13:26:00
83,"가천대, 비교과 통합관리 프로그램 ‘윈드’ 운영","가천대학교(총장 <b>이길여</b>)가 학생들의 교내 공모전, 봉사활동, 동아리 등 교과 이외의 비교과활동을 장려하기 위해 통합관리 시스템을 구축하고 마일리지 장학금 제도를 운영해 학생들의 호응을 받고 있다. 가천대는... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001971448,2022-03-31 12:38:00
84,인천시청소년활동진흥센터 '찾아가는 통일체험 연수' 진행,"한편 인천시청소년활동진흥센터는 청소년활동진흥법 제7조에 의거, 지역 내 청소년활동 진흥을 목적으로 시가 설치한 청소년 활동 정책수행기관으로, 가천미추홀청소년봉사단(총재 <b>이길여</b>)에 수탁해 운영하고 있다．",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0011091944,2022-03-30 10:24:00
85,"생활·건강, 인천학… 가천대 '시민대학' 모집",/가천대학교 제공 가천대학교(총장·<b>이길여</b>) 메디컬캠퍼스 부설 평생교육원이 '2022학년도 인천시민대학 시민라이프칼리지(선배시민캠퍼스)' 수강생을 모집한다.전액 무료로 운영되는 시민라이프칼리지는 전국... ,http://www.kyeongin.com/main/view.php?key=20220329010005799,2022-03-29 14:04:00
86,"인천 청소년정책협의체, 현장 네트워크 활성화 워크숍 열어","한편 인천시청소년활동진흥센터는 청소년활동진흥법 제7조에 의거, 지역 내 청소년활동 진흥을 목적으로 설치한 국가청소년활동정책수행기관으로 가천미추홀청소년봉사단(총재 <b>이길여</b>)에서 수탁해 운영하고 있다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0011083849,2022-03-25 14:42:00
87,"성남시, 시스템 반도체 전문인력 양성과정 30명 모집","왼쪽부터 이서규 한국시스템반도체포럼 회장, 은수미 성남시장, <b>이길여</b> 가천대학교 총장, 이윤식 반도체공학회장. 사진=성남시 성남시는 오는 4월 8일까지 '팹리스(시스템 반도체 설계 전문기업) 전문인력 양성과정... ",https://www.ngetnews.com/news/articleView.html?idxno=407120,2022-03-25 10:06:00
88,성남시 '시스템 반도체' 전문인력 양성과정 30명 모집,아시아실리콘밸리담당관-(자료사진)'팹리스 인력양성 협약' 왼쪽부터 이서규 한국시스템반도체포럼 회장 은수미 성남시장 <b>이길여</b> 가천대학교 총장 이윤식 반도체공학회장(사진=성남시) 경기 성남시(시장 은수미)는... ,https://www.gukjenews.com/news/articleView.html?idxno=2433301,2022-03-25 08:32:00
89,"성남시, 팹리스 전문인력 양성 30명 모집","지난 2월9일 ‘팹리스 인력양성 협약’ 왼쪽부터 이서규 한국시스템반도체포럼 회장 ,은수미 시장, <b>이길여</b> 가천대 총장 , 이윤식 반도체공학회장. 제공=성남시 스포츠서울│성남=좌승훈기자.경기 성남시는 오는 4월... ",http://www.sportsseoul.com/news/read/1108442?ref=naver,2022-03-25 08:15:00
90,'세종과학펠로우십' 선정된 가천대 과학자들,가천대학교 <b>이길여</b>암·당뇨연구원 (왼쪽부터)김혜연·박준영·백미옥 박사. 2022.3.24 /가천대 제공 가천대학교(총장·<b>이길여</b>) <b>이길여</b>암·당뇨연구원 김혜연·박준영·백미옥 박사가 국내 펠로우십 중 최고수준으로... ,http://www.kyeongin.com/main/view.php?key=20220324010004914,2022-03-24 20:06:00
91,"가천대 암·당뇨연구원 박사 3명, '2022년 세종과학펠로우십' 선정","2022년 세종과학펠로우십에 선정된 가천대 <b>이길여</b> 암·당뇨연구원 박사 3인이 연구원에서 기념사진을 촬영하고 있다. 사진 왼쪽부터 백미옥,박준영,김혜연 박사(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) <b>이길여</b>암... ",http://news.unn.net/news/articleView.html?idxno=525796,2022-03-24 11:42:00
92,"가천대 암·당뇨연구원 박사 3명, ‘2022년 세종과학펠로우십’ 선정","젊은 연구자의 아이디어로 5년간 의과학 연구 앞장 가천대학교(총장 <b>이길여</b>) <b>이길여</b>암·당뇨연구원 김혜연, 박준영, 백미옥 박사가 과학기술정보통신부와 한국연구재단이 젊은 과학자들의 단독 연구를 지원하는 2022... ",https://www.kgnews.co.kr/news/article.html?no=694079,2022-03-24 10:42:00
93,"가천대, 신입생 대상 'PRIDE UP' 1:1 맞춤형 컨설팅 운영 취업교과목 강사 등...",가천대학교(총장 <b>이길여</b>)가 신입생들의 전문적인 진로 설정과 대학 적응을 돕기 위해 'PRIDE UP' 1:1 맞춤형 컨설팅을 운영해 호응을 얻고 있다. 가천대 취업컨설턴트가 22일 신입생을 대상으로 1:1 맞춤형 온라인 컨설팅을... ,http://www.kyosu.net/news/articleView.html?idxno=86491,2022-03-23 17:08:00
94,"가천대, 신입생 대상 'PRIDE UP' 1 대 1 맞춤형 컨설팅 운영",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)가 신입생들의 전문적인 진로 설정과 대학 적응을 돕기 위해 'PRIDE UP' 1 대 1 맞춤형 컨설팅을 운영해 호응을 얻고 있다. 가천대는 신입생들의 대학생활ㆍ진로탐색을 위해... ,http://news.unn.net/news/articleView.html?idxno=525724,2022-03-23 11:32:00
95,"가천대, 신입생 대상 ‘PRIDE UP’ 1:1 맞춤형 컨설팅 운영",가천대(총장 <b>이길여</b>)가 신입생들의 전문적인 진로 설정과 대학 적응을 돕기 위해 ‘PRIDE UP’ 1:1 맞춤형 컨설팅을 운영해 호응을 얻고 있다. 가천대는 신입생들의 대학생활 및 진로탐색을 위해 인성세미나 강좌... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001967471,2022-03-23 11:15:00
96,"가천대 메타버스, 신규 교과목 6강좌 개설 메타버스 교육 중심지로 부상, 메타...",가천대학교(총장 <b>이길여</b>)가  2022학년 1학기 4차산업혁명 핵심 기술로 떠오른 메타버스 관련 교과목을 6강좌 신설했다. 강좌는 △메타버스와 미래사회(AI·소프트웨어학부 인공지능전공 정윤현 교수) △생활 속의... ,http://www.kyosu.net/news/articleView.html?idxno=86436,2022-03-23 09:54:00
97,"가천대,메타버스 신규 6강좌 개설",가천대(총장 <b>이길여</b>)가 올해 1학기 4차산업혁명 핵심 기술로 떠오른 메타버스 관련 교과목을 6강좌 신설했다고 22일 밝혔다. 강좌는 ▷메타버스와 미래사회(AI·소프트웨어학부 인공지능전공 정윤현 교수) ▷생활 속의... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001967018,2022-03-22 11:53:00
